researcher_id,coauthor_count,shared_paper_strength,fractional_collaboration_strength,component,component_size,in_giant_component,community
ur.01174567105.50,28,28.0,0.9999999,0,59091,True,6
ur.011745773050.37,12,12.0,0.9999999,0,59091,True,56
ur.01174604225.00,29,46.0,3.0,0,59091,True,4
ur.011746126474.66,10,13.0,1.9999999,0,59091,True,37
ur.011746160121.43,3,3.0,0.99999994,644,4,False,1024
ur.01174621632.19,13,24.0,1.9999999,0,59091,True,9
ur.011746321427.85,113,169.0,8.0,0,59091,True,11
ur.011746400531.04,3,6.0,1.9999999,0,59091,True,17
ur.011746403630.50,11,21.0,2.0,0,59091,True,16
ur.011746437732.00,26,34.0,3.0,0,59091,True,40
ur.01174652140.73,31,60.0,2.0000005,0,59091,True,20
ur.01174653625.81,158,405.0,20.0,0,59091,True,11
ur.01174655312.32,8,8.0,0.99999994,0,59091,True,11
ur.01174663524.79,29,29.0,1.0,0,59091,True,1
ur.011746651411.54,9,9.0,1.0000001,0,59091,True,9
ur.011746652210.34,20,25.0,3.9999998,0,59091,True,3
ur.011746660111.66,10,21.0,4.0,0,59091,True,30
ur.011746712105.02,8,8.0,0.99999994,0,59091,True,14
ur.01174702157.48,12,12.0,0.9999999,0,59091,True,2
ur.011747056551.60,13,41.0,7.999999,0,59091,True,4
ur.01174707016.86,108,108.0,1.0000002,0,59091,True,1
ur.011747121037.32,18,19.0,3.0,87,36,False,96
ur.011747130105.81,219,350.0,3.9999998,0,59091,True,7
ur.011747135572.26,9,17.0,2.0,0,59091,True,34
ur.01174714105.08,7,7.0,0.99999994,0,59091,True,42
ur.011747141247.66,2,2.0,0.99999994,1243,3,False,1360
ur.011747315503.32,5,9.0,2.0,0,59091,True,4
ur.01174731757.37,34,39.0,1.9999999,0,59091,True,9
ur.01174732507.33,6,6.0,1.0,37,19,False,145
ur.011747337713.25,9,9.0,1.0000001,0,59091,True,31
ur.01174736123.53,6,12.0,2.0,0,59091,True,72
ur.01174740771.40,37,42.0,2.0,0,59091,True,38
ur.011747417446.29,28,50.0,3.9999998,0,59091,True,6
ur.011747440736.73,18,32.0,2.0,0,59091,True,21
ur.011747444507.82,28,53.0,6.0,364,34,False,99
ur.01174747522.13,47,64.0,5.9999995,0,59091,True,26
ur.011747557453.34,44,56.0,3.0,0,59091,True,2
ur.01174757725.88,259,383.0,6.0,0,59091,True,3
ur.011747635653.85,40,125.0,10.0,0,59091,True,34
ur.011747654613.18,59,59.0,1.0000001,0,59091,True,16
ur.01174767250.20,4,4.0,1.0,0,59091,True,26
ur.011747714421.87,54,197.0,22.0,0,59091,True,12
ur.011747723047.28,75,146.0,9.000001,0,59091,True,15
ur.011747723310.05,9,9.0,1.0000001,0,59091,True,13
ur.011747764661.70,11,25.0,4.9999995,0,59091,True,12
ur.01175003726.33,14,14.0,0.99999976,0,59091,True,8
ur.011750062677.28,64,147.0,7.0,0,59091,True,29
ur.01175006326.90,47,47.0,1.0,0,59091,True,2
ur.011750124301.15,3,3.0,0.99999994,1244,4,False,1150
ur.01175021245.75,176,193.0,2.9999998,0,59091,True,24
ur.01175021443.74,12,23.0,1.9999998,0,59091,True,9
ur.01175024737.47,9,9.0,1.0000001,0,59091,True,6
ur.01175030522.12,12,12.0,0.9999999,0,59091,True,43
ur.01175032471.11,1828,3839.0,52.999996,0,59091,True,18
ur.01175033432.20,1814,2535.0,2.9999998,0,59091,True,5
ur.011750342573.24,9,9.0,1.0000001,391,12,False,260
ur.01175036460.93,316,971.0,15.0,0,59091,True,2
ur.011750372226.90,48,50.0,2.0000002,0,59091,True,3
ur.011750400151.01,8,20.0,3.0,0,59091,True,6
ur.011750401650.18,18,26.0,3.9999998,0,59091,True,41
ur.011750430451.24,23,23.0,1.0,0,59091,True,3
ur.01175045413.05,10,10.0,1.0,0,59091,True,59
ur.011750517413.23,103,195.0,9.0,0,59091,True,3
ur.011750524262.12,115,224.0,1.9999995,0,59091,True,51
ur.011750533652.33,5,5.0,0.99999994,119,6,False,773
ur.011750537127.37,194,194.0,1.0,0,59091,True,1
ur.011750565005.69,3,3.0,0.99999994,982,4,False,1174
ur.01175057177.03,11,11.0,1.0000001,0,59091,True,46
ur.011750576246.07,7,7.0,0.99999994,0,59091,True,6
ur.011750607261.07,9,18.0,2.0000002,0,59091,True,12
ur.01175062706.62,31,68.0,4.0,0,59091,True,38
ur.011750650763.22,9,9.0,1.0000001,844,17,False,161
ur.01175066534.51,12,12.0,1.9999999,0,59091,True,32
ur.011750670500.87,2,4.0,1.9999999,0,59091,True,69
ur.01175075350.25,3,7.0,2.9999998,0,59091,True,69
ur.011751021131.97,7,7.0,0.99999994,0,59091,True,72
ur.011751032124.90,10,10.0,1.0,0,59091,True,77
ur.01175106030.68,254,637.0,10.0,0,59091,True,3
ur.011751116724.37,15,30.0,1.9999999,0,59091,True,17
ur.011751160420.43,11,16.0,2.0,0,59091,True,44
ur.011751177266.66,57,57.0,1.0,0,59091,True,20
ur.01175121414.68,11,11.0,1.0000001,215,12,False,264
ur.01175123720.78,114,477.0,46.0,0,59091,True,49
ur.01175134432.24,32,32.0,1.9999998,0,59091,True,26
ur.011751353626.72,29,29.0,1.0,0,59091,True,7
ur.01175144417.16,2,2.0,0.99999994,0,59091,True,16
ur.011751512341.04,89,97.0,2.0,0,59091,True,20
ur.011751524521.06,4,4.0,1.0,0,59091,True,14
ur.01175154560.13,16,23.0,2.9999998,0,59091,True,15
ur.01175160244.79,194,194.0,1.0,0,59091,True,1
ur.011751607233.82,6,6.0,1.0,702,8,False,465
ur.011751614531.59,10,10.0,1.0,29,35,False,98
ur.01175162761.97,69,145.0,13.999999,0,59091,True,29
ur.011751647547.42,12,24.0,1.9999998,0,59091,True,49
ur.01175170074.18,19,30.0,3.9999998,0,59091,True,18
ur.01175200460.55,5,5.0,0.99999994,0,59091,True,3
ur.01175201747.51,34,34.0,1.0,0,59091,True,36
ur.01175203547.89,3,3.0,0.99999994,1245,4,False,1224
ur.01175204176.51,7,7.0,0.99999994,0,59091,True,44
ur.011752200327.58,6,6.0,1.0,0,59091,True,2
ur.011752206771.13,8,8.0,0.99999994,0,59091,True,8
ur.011752307157.97,4,8.0,2.0,0,59091,True,1
ur.011752342251.63,9,9.0,1.0000001,1008,10,False,290
ur.01175241301.68,11,11.0,1.0000001,0,59091,True,56
ur.01175252621.33,9,9.0,1.0000001,0,59091,True,24
ur.011752530674.40,6,6.0,1.0,1246,7,False,640
ur.01175254447.45,163,163.0,0.99999994,0,59091,True,5
ur.01175266150.85,11,11.0,1.0000001,0,59091,True,128
ur.01175266257.42,17,34.0,1.9999999,0,59091,True,1
ur.01175267637.85,36,130.0,8.0,0,59091,True,4
ur.011752704057.87,28,28.0,0.9999999,0,59091,True,17
ur.01175274150.01,334,484.0,10.000001,0,59091,True,3
ur.01175274716.50,138,138.0,0.9999999,0,59091,True,23
ur.01175306034.29,175,175.0,1.0000001,0,59091,True,2
ur.01175307306.85,12,12.0,0.9999999,266,13,False,224
ur.011753146731.48,17,17.0,0.99999994,0,59091,True,19
ur.01175317164.47,185,282.0,1.9999998,0,59091,True,2
ur.011753210101.45,21,21.0,1.0,0,59091,True,2
ur.011753250025.20,21,42.0,2.0,0,59091,True,1
ur.01175332043.99,8,13.0,3.0,1247,9,False,408
ur.011753327534.86,14,14.0,0.99999976,0,59091,True,34
ur.01175335014.99,24,35.0,3.0000005,0,59091,True,55
ur.01175335165.31,59,74.0,6.9999995,0,59091,True,18
ur.01175337341.49,1012,1954.0,36.000004,0,59091,True,20
ur.011753437566.01,12,12.0,0.9999999,0,59091,True,1
ur.011753464241.17,6,6.0,1.0,0,59091,True,8
ur.01175350732.93,15,15.0,0.99999994,0,59091,True,16
ur.011753527300.13,6,6.0,1.9999998,0,59091,True,48
ur.01175355335.94,21,21.0,1.0,0,59091,True,29
ur.011753567044.43,27,27.0,0.99999994,0,59091,True,3
ur.011753637440.92,262,262.0,1.0000001,0,59091,True,1
ur.011753703246.13,13,23.0,1.9999999,0,59091,True,34
ur.01175371476.95,31,31.0,1.0000002,0,59091,True,7
ur.01175371571.33,2,2.0,0.99999994,0,59091,True,6
ur.011753775132.59,50,50.0,0.9999998,0,59091,True,5
ur.011754020752.08,10,10.0,1.0,0,59091,True,17
ur.01175406622.33,24,40.0,1.9999998,0,59091,True,13
ur.01175411133.99,21,21.0,1.0,0,59091,True,8
ur.011754262627.42,12,24.0,1.9999998,0,59091,True,19
ur.01175434653.60,85,88.0,2.0000002,0,59091,True,1
ur.01175437277.44,330,432.0,2.0,0,59091,True,1
ur.011754405001.05,4,4.0,1.0,0,59091,True,12
ur.011754416715.34,149,183.0,1.9999999,0,59091,True,2
ur.01175442347.36,28,75.0,7.0,0,59091,True,67
ur.011754426750.33,45,97.0,9.000001,0,59091,True,16
ur.01175455717.64,42,42.0,2.0,0,59091,True,3
ur.011754571550.17,11,29.0,5.9999995,0,59091,True,19
ur.01175467451.30,12,12.0,0.9999999,0,59091,True,10
ur.011754715242.23,6,6.0,1.0,540,7,False,619
ur.011754730347.74,20,31.0,2.0,0,59091,True,67
ur.01175501003.71,75,138.0,4.9999995,0,59091,True,11
ur.01175501463.10,97,97.0,1.0,0,59091,True,26
ur.01175504522.41,16,16.0,1.0,0,59091,True,45
ur.011755115175.31,34,105.0,7.9999995,0,59091,True,30
ur.01175512601.42,3,3.0,0.99999994,1248,4,False,1170
ur.011755143737.36,148,148.0,1.0,0,59091,True,7
ur.01175524436.32,9,9.0,1.0000001,0,59091,True,6
ur.01175524632.26,1283,2972.0,23.999998,0,59091,True,7
ur.01175525262.68,17,50.0,5.0,0,59091,True,44
ur.011755256050.15,121,127.0,4.0000005,0,59091,True,10
ur.011755303547.27,8,8.0,0.99999994,0,59091,True,46
ur.011755316225.34,21,39.0,6.0000005,0,59091,True,18
ur.011755352514.44,11,11.0,1.0000001,0,59091,True,18
ur.01175545326.98,15,15.0,0.99999994,0,59091,True,43
ur.011755555023.01,36,70.0,5.0,0,59091,True,4
ur.01175557647.16,2536,6837.0,77.0,0,59091,True,1
ur.011755616363.73,7,7.0,0.99999994,0,59091,True,13
ur.01175563146.44,3,3.0,0.99999994,0,59091,True,6
ur.011755676427.10,7,12.0,2.0,0,59091,True,18
ur.011755721701.89,13,24.0,2.9999998,0,59091,True,2
ur.01175574050.49,253,324.0,2.0,0,59091,True,1
ur.011755752670.25,11,11.0,1.0000001,0,59091,True,2
ur.01175575313.78,12,12.0,0.9999999,0,59091,True,7
ur.011756040300.16,2,2.0,0.99999994,0,59091,True,12
ur.01175606557.94,20,36.0,1.9999998,0,59091,True,18
ur.011756137674.29,9,9.0,1.0000001,0,59091,True,38
ur.01175616051.55,72,72.0,1.0,0,59091,True,10
ur.01175617734.08,28,68.0,7.9999995,0,59091,True,3
ur.011756234634.45,15,15.0,0.99999994,0,59091,True,3
ur.01175624201.72,5,5.0,0.99999994,0,59091,True,1
ur.011756263257.88,8,8.0,0.99999994,0,59091,True,11
ur.011756353533.30,20,28.0,2.9999998,0,59091,True,31
ur.011756446271.14,42,75.0,3.9999998,0,59091,True,17
ur.01175647106.24,4,12.0,3.0,0,59091,True,2
ur.011756473353.53,44,83.0,8.999999,0,59091,True,40
ur.011756615737.33,31,31.0,1.0000002,0,59091,True,11
ur.01175664251.19,8,8.0,0.99999994,0,59091,True,13
ur.011756670665.29,3,3.0,0.99999994,1030,6,False,750
ur.01175672551.90,132,133.0,2.0000002,0,59091,True,1
ur.01175677163.61,538,551.0,3.0,0,59091,True,16
ur.011757114575.75,7,7.0,0.99999994,0,59091,True,31
ur.01175713234.24,205,237.0,4.999999,0,59091,True,6
ur.011757132445.93,8,8.0,0.99999994,0,59091,True,28
ur.011757172207.50,97,97.0,1.0,0,59091,True,66
ur.01175726757.60,12,12.0,0.9999999,0,59091,True,9
ur.011757371515.61,4,4.0,1.0,1249,5,False,1004
ur.01175742063.66,73,73.0,2.0,0,59091,True,54
ur.01175743143.95,6,10.0,1.9999998,988,7,False,618
ur.01175747564.58,23,65.0,13.0,0,59091,True,25
ur.01175752373.87,8,8.0,0.99999994,0,59091,True,12
ur.011757535270.63,36,36.0,1.0000001,0,59091,True,7
ur.011757553124.75,148,148.0,1.0,0,59091,True,1
ur.011757567431.17,7,7.0,0.99999994,774,16,False,176
ur.01175765021.81,21,21.0,1.0,0,59091,True,17
ur.011757723700.47,25,59.0,9.000001,0,59091,True,34
ur.01175776004.03,248,464.0,1.9999999,0,59091,True,1
ur.011757777573.21,9,9.0,1.0000001,0,59091,True,68
ur.011760016202.64,9,9.0,1.0000001,0,59091,True,35
ur.011760041575.08,11,22.0,2.0000002,0,59091,True,6
ur.011760042073.38,13,13.0,1.0,0,59091,True,18
ur.01176012446.38,77,110.0,4.0000005,0,59091,True,2
ur.011760274254.16,40,73.0,3.0000005,0,59091,True,12
ur.011760331147.13,15,19.0,2.0000002,0,59091,True,37
ur.011760340420.04,7,7.0,0.99999994,0,59091,True,31
ur.01176042131.13,11,11.0,1.0000001,0,59091,True,21
ur.011760473105.30,37,73.0,2.0,0,59091,True,2
ur.01176051166.69,16,16.0,1.0,0,59091,True,35
ur.01176057130.82,68,68.0,3.0,0,59091,True,2
ur.011760602235.46,9,9.0,1.0000001,0,59091,True,14
ur.01176066022.83,2,2.0,0.99999994,758,3,False,1416
ur.01176067411.51,24,61.0,9.0,0,59091,True,37
ur.011760736160.12,18,22.0,2.0000002,0,59091,True,33
ur.01176076731.80,6,6.0,1.0,81,7,False,534
ur.011761052511.74,1806,2527.0,2.0,0,59091,True,5
ur.01176110432.79,15,15.0,0.99999994,0,59091,True,35
ur.01176110736.87,42,46.0,2.9999998,0,59091,True,36
ur.01176121340.35,17,17.0,2.0,0,59091,True,11
ur.011761243572.64,4,4.0,1.0,1237,5,False,957
ur.01176125513.48,102,102.0,1.0000001,0,59091,True,10
ur.011761307142.45,13,13.0,1.0,0,59091,True,22
ur.011761412121.39,8,8.0,0.99999994,0,59091,True,1
ur.011761427004.34,3,6.0,1.9999999,0,59091,True,11
ur.01176144532.65,97,97.0,1.0,0,59091,True,66
ur.01176152406.92,57,57.0,1.0,0,59091,True,2
ur.01176153374.17,8,8.0,0.99999994,351,12,False,241
ur.011761567125.81,6,6.0,1.0,299,7,False,547
ur.01176160441.50,53,81.0,5.9999995,0,59091,True,38
ur.011761606066.22,10,10.0,1.0,0,59091,True,74
ur.01176160654.17,51,95.0,2.0000002,0,59091,True,19
ur.01176164034.58,263,337.0,7.9999995,0,59091,True,6
ur.011761645634.90,5,7.0,1.9999998,286,6,False,803
ur.011761706615.97,7,13.0,2.0,0,59091,True,61
ur.011761712424.35,13,36.0,2.9999998,0,59091,True,6
ur.01176171756.08,118,185.0,5.9999986,0,59091,True,1
ur.011762067511.65,7,7.0,0.99999994,0,59091,True,285
ur.011762245671.07,9,9.0,1.0000001,0,59091,True,58
ur.01176225065.98,5,5.0,0.99999994,0,59091,True,11
ur.011762257276.31,8,15.0,1.9999998,0,59091,True,30
ur.011762272140.31,25,80.0,4.0,0,59091,True,6
ur.011762276551.98,5,5.0,0.99999994,0,59091,True,4
ur.011762304547.88,17,17.0,0.99999994,0,59091,True,14
ur.01176237622.26,13,13.0,1.0,0,59091,True,215
ur.011762400105.85,23,23.0,1.0,0,59091,True,3
ur.01176241310.28,878,1400.0,16.0,0,59091,True,12
ur.011762427620.36,6,12.0,2.0,0,59091,True,1
ur.01176253101.95,108,108.0,1.0000002,0,59091,True,52
ur.011762603457.47,12,20.0,4.0,0,59091,True,35
ur.01176265341.59,15,41.0,6.0000005,0,59091,True,68
ur.01176273623.85,62,62.0,0.9999999,0,59091,True,26
ur.01176302742.41,4,4.0,1.0,759,5,False,909
ur.011763041765.49,5,5.0,0.99999994,0,59091,True,29
ur.01176305370.17,6,6.0,1.0,0,59091,True,10
ur.011763120463.46,0,0.0,0.0,1250,1,False,1838
ur.011763140246.16,10,10.0,1.0,0,59091,True,17
ur.01176322126.47,408,408.0,1.0,0,59091,True,1
ur.011763233031.55,7,19.0,4.0,0,59091,True,36
ur.01176326770.84,305,621.0,9.0,0,59091,True,1
ur.011763302245.57,12,16.0,2.9999998,0,59091,True,32
ur.01176342336.73,7,7.0,0.99999994,0,59091,True,148
ur.01176342456.51,183,300.0,2.9999998,0,59091,True,1
ur.01176345030.95,164,312.0,2.0000002,0,59091,True,2
ur.01176346361.46,28,55.0,1.9999999,0,59091,True,10
ur.011763564646.77,5,5.0,0.99999994,1251,6,False,686
ur.01176366771.10,20,39.0,2.9999998,0,59091,True,6
ur.011763671123.29,39,39.0,1.0000001,0,59091,True,3
ur.011763733774.75,14,14.0,0.99999976,879,15,False,199
ur.01176373551.54,20,86.0,14.000001,0,59091,True,38
ur.011764042227.98,4,4.0,1.0,0,59091,True,21
ur.011764046164.33,8,8.0,0.99999994,0,59091,True,8
ur.01176406337.97,4,4.0,1.0,0,59091,True,21
ur.011764063616.34,15,15.0,0.99999994,0,59091,True,3
ur.01176411517.52,8,8.0,0.99999994,0,59091,True,4
ur.011764127060.90,18,39.0,4.0,0,59091,True,13
ur.01176423040.14,52,83.0,4.0000005,0,59091,True,10
ur.011764231653.81,11,16.0,2.0,95,26,False,117
ur.01176435040.23,42,106.0,7.9999995,0,59091,True,54
ur.011764354037.50,7,7.0,0.99999994,0,59091,True,36
ur.011764410410.39,7,7.0,0.99999994,278,23,False,126
ur.011764421032.09,3,3.0,0.99999994,550,4,False,1206
ur.01176445341.06,17,17.0,0.99999994,0,59091,True,26
ur.01176453137.46,5,5.0,0.99999994,0,59091,True,3
ur.01176453147.43,41,48.0,2.0,0,59091,True,23
ur.011764532050.43,7,7.0,0.99999994,0,59091,True,43
ur.011764553056.25,12,12.0,0.9999999,0,59091,True,30
ur.01176456451.73,58,58.0,1.0000001,0,59091,True,7
ur.011764601511.19,3,3.0,0.99999994,228,4,False,1044
ur.011764624730.70,35,69.0,1.9999998,0,59091,True,9
ur.011764636145.42,21,21.0,1.0,0,59091,True,25
ur.011764637766.33,7,7.0,0.99999994,549,8,False,491
ur.01176474622.59,6,11.0,2.0,0,59091,True,1
ur.01176475544.14,29,56.0,2.0,0,59091,True,26
ur.01176476224.40,1,1.0,1.0,1252,2,False,1530
ur.011765007347.14,10,24.0,3.0,0,59091,True,4
ur.011765042144.67,9,9.0,1.0000001,323,29,False,110
ur.01176504775.45,97,97.0,1.0,0,59091,True,66
ur.01176513345.30,520,520.0,1.0,0,59091,True,1
ur.01176514264.61,239,356.0,3.0000002,0,59091,True,2
ur.011765146647.37,4,4.0,1.0,0,59091,True,12
ur.01176515727.38,47,47.0,1.0,0,59091,True,2
ur.011765202213.72,12,12.0,0.9999999,0,59091,True,15
ur.011765205255.57,9,9.0,1.0000001,0,59091,True,40
ur.01176524674.67,11,11.0,1.0000001,1222,12,False,246
ur.01176524715.07,11,20.0,2.0,0,59091,True,2
ur.011765253614.37,74,74.0,1.0,0,59091,True,3
ur.011765263557.90,173,198.0,8.999999,0,59091,True,7
ur.011765274503.48,8,13.0,2.0,0,59091,True,43
ur.01176531455.34,12,12.0,0.9999999,0,59091,True,2
ur.011765442546.36,26,82.0,9.0,0,59091,True,41
ur.01176553271.59,19,19.0,0.9999999,0,59091,True,3
ur.01176554306.12,3,3.0,0.99999994,0,59091,True,21
ur.01176554313.06,9,18.0,3.9999998,16,12,False,238
ur.01176555013.04,9,9.0,1.0000001,0,59091,True,3
ur.011765567401.23,16,30.0,1.9999998,0,59091,True,3
ur.011765575401.34,17,17.0,0.99999994,0,59091,True,34
ur.011765604467.94,3,3.0,0.99999994,1030,6,False,750
ur.01176561763.00,14,19.0,2.0,0,59091,True,46
ur.01176562041.07,32,39.0,2.9999998,0,59091,True,38
ur.011765665417.41,12,48.0,6.999999,0,59091,True,15
ur.01176571007.38,10,18.0,2.0,0,59091,True,62
ur.01176572271.67,90,90.0,1.0,0,59091,True,3
ur.01176576057.17,133,165.0,4.0,0,59091,True,7
ur.011765764034.10,24,47.0,2.0000007,0,59091,True,10
ur.011765773270.41,1570,1570.0,1.0000001,0,59091,True,5
ur.01176600200.08,9,9.0,1.0000001,0,59091,True,48
ur.011766041632.49,10,12.0,2.0,0,59091,True,31
ur.01176606050.52,12,48.0,5.999999,0,59091,True,9
ur.011766147207.65,12,12.0,0.9999999,140,13,False,217
ur.01176616626.19,47,57.0,4.9999995,0,59091,True,3
ur.011766317402.99,89,89.0,0.9999999,0,59091,True,37
ur.01176636516.64,4,4.0,1.0,0,59091,True,23
ur.01176637512.78,27,27.0,0.99999994,0,59091,True,3
ur.01176642240.29,3,6.0,1.9999999,0,59091,True,8
ur.01176643444.29,13,13.0,1.0,0,59091,True,3
ur.01176651052.15,19,19.0,0.9999999,0,59091,True,29
ur.011766603455.91,13,13.0,1.0,558,16,False,181
ur.01176661505.79,342,527.0,9.999999,0,59091,True,1
ur.01176666624.00,152,277.0,6.0,0,59091,True,20
ur.01176674610.06,38,38.0,1.0,0,59091,True,4
ur.01176675323.90,36,105.0,16.0,0,59091,True,21
ur.011767011574.08,22,22.0,1.0000001,0,59091,True,2
ur.011767155421.36,25,46.0,5.0,0,59091,True,31
ur.01176720055.04,846,2098.0,6.0,0,59091,True,1
ur.01176720560.05,11,11.0,1.0000001,0,59091,True,34
ur.011767224364.17,6,12.0,2.0,0,59091,True,4
ur.01176726177.46,2,2.0,0.99999994,607,3,False,1285
ur.01176727763.97,37,40.0,2.0000002,0,59091,True,8
ur.01176736256.43,718,2191.0,28.999998,0,59091,True,4
ur.011767374142.27,6,6.0,1.0,0,59091,True,3
ur.01176751650.79,5,10.0,4.0,0,59091,True,16
ur.01176761116.47,572,726.0,3.0000002,0,59091,True,1
ur.011767634450.49,3,6.0,1.9999999,0,59091,True,9
ur.01176772771.12,26,26.0,1.0000001,0,59091,True,4
ur.011767745045.26,32,32.0,0.99999994,0,59091,True,20
ur.011767756025.64,19,32.0,2.9999998,0,59091,True,6
ur.011770040671.99,6,6.0,1.0,37,19,False,145
ur.011770065677.54,9,9.0,1.0000001,0,59091,True,8
ur.011770151647.17,10,19.0,2.0,0,59091,True,9
ur.011770216427.46,25,68.0,6.0,0,59091,True,27
ur.01177026245.58,19,38.0,1.9999998,0,59091,True,22
ur.01177027114.49,184,184.0,0.99999994,0,59091,True,4
ur.011770310761.87,16,32.0,2.0,0,59091,True,2
ur.01177031203.24,26,38.0,1.9999999,0,59091,True,11
ur.01177034470.31,63,105.0,3.0,0,59091,True,10
ur.011770352534.70,289,468.0,2.0,0,59091,True,2
ur.01177041472.42,171,196.0,9.999999,0,59091,True,1
ur.011770426713.37,29,29.0,1.0,0,59091,True,16
ur.01177050074.52,12,12.0,0.9999999,0,59091,True,6
ur.01177054716.02,149,164.0,4.9999995,0,59091,True,22
ur.01177056532.75,99,101.0,2.0,0,59091,True,29
ur.01177057112.90,258,258.0,0.9999998,0,59091,True,2
ur.011770650757.11,215,238.0,3.9999998,0,59091,True,2
ur.01177067115.14,205,447.0,3.0,0,59091,True,1
ur.01177071231.85,13,13.0,1.0,251,23,False,125
ur.011770745407.20,69,214.0,26.0,0,59091,True,44
ur.01177075221.12,26,47.0,2.0000002,0,59091,True,12
ur.01177075771.30,73,139.0,5.9999995,0,59091,True,1
ur.011771002250.68,7,7.0,0.99999994,0,59091,True,31
ur.01177101513.69,33,39.0,2.0000002,0,59091,True,3
ur.011771064170.62,33,34.0,1.9999998,0,59091,True,12
ur.011771071356.98,8,8.0,0.99999994,0,59091,True,44
ur.011771072327.30,5,5.0,0.99999994,0,59091,True,8
ur.01177111330.18,3,12.0,5.9999995,0,59091,True,42
ur.011771150741.17,7,7.0,0.99999994,0,59091,True,3
ur.01177120622.91,13,13.0,1.0,0,59091,True,8
ur.011771226310.83,7,13.0,2.0,0,59091,True,16
ur.011771250647.70,154,267.0,7.0,0,59091,True,19
ur.011771264417.62,155,234.0,3.9999998,0,59091,True,1
ur.011771274365.00,1806,2527.0,2.0,0,59091,True,5
ur.011771274400.09,26,68.0,7.9999995,0,59091,True,33
ur.01177130020.09,308,405.0,11.999999,0,59091,True,11
ur.01177131106.42,15,30.0,1.9999999,0,59091,True,4
ur.011771341751.04,38,38.0,1.0,0,59091,True,8
ur.01177137203.93,13,13.0,2.0000002,0,59091,True,3
ur.011771427277.83,20,40.0,7.9999986,0,59091,True,8
ur.011771434472.05,6,6.0,1.0,0,59091,True,37
ur.01177144156.19,106,106.0,1.0,0,59091,True,19
ur.011771446624.31,54,63.0,2.9999995,0,59091,True,11
ur.01177145067.43,6,12.0,2.0,0,59091,True,115
ur.01177154406.58,108,109.0,2.9999993,0,59091,True,72
ur.01177155074.15,30,30.0,1.9999998,0,59091,True,79
ur.011771566232.36,3,6.0,1.9999999,0,59091,True,53
ur.011771571356.43,8,8.0,0.99999994,278,23,False,126
ur.01177157464.65,187,334.0,3.0000005,0,59091,True,15
ur.01177162630.37,27,90.0,6.0,0,59091,True,27
ur.01177163404.55,333,530.0,6.0,0,59091,True,54
ur.011771753310.88,4,4.0,1.0,0,59091,True,48
ur.01177177407.08,20,20.0,1.0,0,59091,True,8
ur.011772021623.46,23,27.0,2.0000002,0,59091,True,21
ur.011772114445.74,223,748.0,35.000004,0,59091,True,19
ur.01177212032.39,17,17.0,0.99999994,0,59091,True,13
ur.011772121176.31,14,20.0,2.0,0,59091,True,10
ur.011772231337.26,16,16.0,1.0,0,59091,True,22
ur.01177231253.52,9,9.0,1.0000001,913,10,False,294
ur.01177234150.82,44,133.0,4.0,0,59091,True,8
ur.011772351350.35,24,39.0,4.0,0,59091,True,35
ur.01177236431.23,17,17.0,0.99999994,0,59091,True,47
ur.011772451001.71,31,31.0,1.0000002,0,59091,True,8
ur.01177247073.31,12,12.0,0.9999999,0,59091,True,15
ur.01177256620.71,26,34.0,2.0,0,59091,True,3
ur.01177257654.32,66,109.0,2.9999998,0,59091,True,1
ur.01177257735.35,6,9.0,2.0,522,7,False,604
ur.011772773730.40,8,8.0,0.99999994,0,59091,True,23
ur.01177277427.16,6,16.0,3.0,0,59091,True,13
ur.011773026766.45,47,47.0,1.0,0,59091,True,2
ur.01177303427.30,7,7.0,0.99999994,0,59091,True,4
ur.011773042601.42,5,5.0,0.99999994,0,59091,True,3
ur.01177305046.61,29,48.0,2.0000002,0,59091,True,54
ur.011773136521.13,9,9.0,1.0000001,19,48,False,88
ur.011773174555.90,6,6.0,1.0,0,59091,True,35
ur.01177322105.65,72,97.0,2.0,0,59091,True,6
